炉号,钢号,转炉终点温度,转炉终点C,转炉终点Mn,转炉终点S,转炉终点P,转炉终点Si,钢水净重,连铸正样C,连铸正样Mn,连铸正样S,连铸正样P,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样Ni_val,连铸正样Cu_val,连铸正样V_val,连铸正样Alt_val,连铸正样Als_val,连铸正样Mo_val,氮化钒铁FeV55N11-A,低铝硅铁,钒氮合金(进口),钒铁(FeV50-A),钒铁(FeV50-B),硅铝钙,硅铝合金FeAl30Si25,硅铝锰合金球,硅锰面（硅锰渣）,硅铁(合格块),硅铁FeSi75-B,石油焦增碳剂,锰硅合金FeMn64Si27(合格块),锰硅合金FeMn68Si18(合格块),碳化硅(55%),硅钙碳脱氧剂
7A06258             ,HRB400B    ,1655,0.00078,,0.00028,,0.002,72500,0.0024,0.0136,0.00031,0.00019,0.0039,0.481,0.0025,0.008,0.018,0.035,0.0041,0.0019,0.0052,15,0,0,0,30,0,0,0,0,0,0,51,0,1450,0,20
7A06257             ,HRB400B    ,1697,0.00082,,0.00026,,0.002,68600,0.0023,0.0131,0.00028,0.00031,0.0039,0.462,0.0024,0.004,0.013,0.037,0.003,0.0009,0.0041,15,0,0,0,30,0,0,0,0,0,0,56,0,1360,132,20
7A06256             ,HRB400B    ,1657,0.00066,,0.00026,,0.003,71800,0.0025,0.0136,0.00031,0.00021,0.004,0.492,0.0028,0.008,0.019,0.036,0.0057,0.0034,0.0046,6,0,0,0,39,25,0,0,0,0,0,68,0,1470,132,0
7A06255             ,HRB400B    ,1642,0.0006,,0.00027,,0.002,68200,0.0024,0.0131,0.00031,0.00019,0.0037,0.474,0.0027,0.008,0.019,0.037,0.0036,0.0014,0.0037,16,0,0,0,31,25,0,0,0,0,0,68,0,1420,132,0
7A06254             ,HRB400B    ,0,0.00055,,0.00027,,0.002,69000,0.0024,0.0131,0.0003,0.00025,0.0038,0.473,0.0024,0.008,0.014,0.036,0.0042,0.0019,0.0041,6,0,0,0,39,50,0,0,0,0,0,73,0,1420,132,0
7A06253             ,HRB400B    ,0,0.00067,,0.00027,,0.002,70000,0.0024,0.0131,0.00028,0.00027,0.0036,0.473,0.0028,0.007,0.016,0.035,0.003,0.0008,0.0033,7,0,0,0,40,25,0,0,0,0,0,72,0,1480,132,0
7A06252             ,HRB400B    ,1666,0.00067,,0.00024,,0.002,74650,0.0024,0.0129,0.00032,0.00034,0.0038,0.47,0.0025,0.006,0.018,0.034,0.0042,0.002,0.0036,7,0,0,0,39,25,0,0,0,0,0,62,0,1420,132,0
7A06251             ,HRB400B    ,1683,0.00068,,0.00028,,0.003,68800,0.0023,0.0129,0.00027,0.00021,0.0039,0.458,0.0021,0.007,0.012,0.034,0.006,0.0037,0.0012,7,0,0,0,40,25,0,0,0,0,0,62,0,1430,132,0
7A06250             ,HRB400B    ,1689,0.00035,,0.0003,,0.003,76500,0.0025,0.0142,0.00033,0.00019,0.0039,0.501,0.0019,0.007,0.017,0.036,0.0046,0.0024,0.0046,6,0,0,0,39,50,0,0,0,0,0,90,0,1530,132,0
7A06249             ,HRB400B    ,1658,0.00057,,0.00036,,0.003,65700,0.0023,0.0135,0.00036,0.0002,0.004,0.469,0.0027,0.011,0.017,0.033,0.006,0.0038,0.0016,6,0,0,0,38,25,0,0,200,0,0,68,0,1260,132,0
7A06248             ,HRB400B    ,1658,0.00049,,0.00026,,0.002,70250,0.0024,0.0127,0.00025,0.00016,0.0036,0.464,0.0019,0.009,0.015,0.033,0.4169,0.3201,0.0028,6,0,0,0,38,50,0,0,200,0,0,85,0,1240,132,0
7A06247             ,HRB400B    ,1666,0.00047,,0.0003,,0.002,71000,0.0024,0.0136,0.00028,0.00033,0.0041,0.483,0.0038,0.009,0.016,0.033,0.0057,0.0035,0.0021,6,0,0,0,38,50,0,0,200,0,0,85,0,1240,132,0
7A06246             ,HRB400B    ,1659,0.00074,,0.0003,,0.002,69350,0.0024,0.013,0.00029,0.00025,0.004,0.47,0.0025,0.01,0.014,0.034,0.0067,0.0042,0.0021,6,0,0,0,38,25,0,0,200,0,0,54,0,1180,132,0
7A06245             ,HRB400B    ,1668,0.00072,,0.00022,,0.002,69850,0.0023,0.013,0.00026,0.0002,0.0037,0.462,0.0026,0.009,0.017,0.035,0.0056,0.0035,0.0047,6,0,0,0,40,0,0,0,200,0,0,54,0,1180,132,20
7A06244             ,HRB400B    ,1689,0.00088,,0.00019,,0.002,68450,0.0024,0.0138,0.00022,0.00025,0.0038,0.483,0.0025,0.007,0.012,0.035,0.0059,0.0037,0.0011,14,0,0,0,30,0,0,0,200,0,0,54,0,1200,132,20
7A06243             ,HRB400B    ,1634,0.00053,,0.00025,,0.002,67650,0.0022,0.0131,0.00025,0.00023,0.0037,0.451,0.0022,0.006,0.016,0.033,0.0058,0.0036,0.0002,14,0,0,0,38,50,0,0,200,0,0,68,0,1220,132,0
7A06242             ,HRB400B    ,1605,0.00037,,0.00032,,0.002,68850,0.0023,0.0131,0.0003,0.00023,0.0038,0.462,0.0023,0.009,0.016,0.033,0.0068,0.0042,0.001,15,0,0,0,30,50,0,0,200,0,0,85,0,1240,132,0
7A06241             ,HRB400B    ,1633,0.0005,,0.00037,,0.002,69850,0.0024,0.0133,0.00032,0.00028,0.0038,0.475,0.0024,0.007,0.018,0.034,0.0066,0.0041,0.0004,15,0,0,0,32,50,0,0,200,0,0,85,0,1290,132,0
7A06240             ,HRB400B    ,1800,0.00055,,0.00034,,0.002,71600,0.0024,0.0132,0.00031,0.00026,0.0038,0.472,0.002,0.007,0.014,0.035,0.006,0.0037,0.0001,46,0,0,0,0,50,0,0,200,0,0,85,0,1300,132,0
7A06239             ,HRB400B    ,1710,0.00064,,0.00025,,0.002,72800,0.0023,0.0135,0.00026,0.00028,0.0039,0.468,0.0023,0.006,0.014,0.033,0.006,0.0038,0.0008,15,0,0,0,31,25,0,0,200,0,0,68,0,1250,132,0
7A06238             ,HRB400B    ,1656,0.00065,,0.00026,,0.003,71150,0.0022,0.0134,0.00028,0.00017,0.004,0.457,0.0022,0.009,0.015,0.035,0.0065,0.004,0.0012,15,0,0,0,31,25,0,0,200,0,0,68,0,1230,132,0
7A06237             ,HRB400B    ,1663,0.00053,,0.00029,,0.003,68750,0.0023,0.0131,0.00031,0.0002,0.0037,0.461,0.0026,0.01,0.016,0.034,0.0069,0.0043,0.0037,6,0,0,0,38,25,0,0,200,0,0,68,0,1240,132,0
7A06236             ,HRB400B    ,1673,0.00089,,0.00023,,0.003,69750,0.0024,0.0131,0.0003,0.00019,0.0036,0.471,0.002,0.009,0.017,0.033,0.007,0.0044,0.0021,6,0,0,0,38,25,0,0,200,0,0,54,0,1250,132,0
7A06235             ,HRB400B    ,1664,0.00066,,0.00029,,0.003,69800,0.0024,0.0135,0.00029,0.00018,0.0039,0.478,0.0021,0.008,0.016,0.033,0.006,0.0037,0.0027,6,0,0,0,38,25,0,0,200,0,0,68,0,1250,132,0
7A06234             ,HRB400B    ,1732,0.00061,,0.00022,,0.002,69950,0.0024,0.0131,0.00023,0.00031,0.0037,0.47,0.002,0.008,0.01,0.032,0.0461,0.0392,0.0024,15,0,0,0,30,50,0,0,200,0,0,75,0,1280,88,0
7A06233             ,HRB400B    ,1658,0.00088,,0.00025,,0.002,73200,0.0023,0.0137,0.00026,0.00018,0.0038,0.47,0.0019,0.005,0.014,0.033,0.0066,0.0043,0.0016,15,0,0,0,31,50,0,0,200,0,0,60,0,1280,88,0
7A06232             ,HRB400B    ,0,0.00056,,0.00024,,0.002,71750,0.0023,0.0133,0.0003,0.00023,0.0036,0.462,0.0016,0.005,0.012,0.032,0.0059,0.0036,0.0021,15,0,0,0,31,50,0,0,200,0,0,85,0,1300,88,0
7A06231             ,HRB400B    ,1578,0.00049,,0.00032,,0.002,72100,0.0022,0.0134,0.00033,0.00035,0.0035,0.455,0.0018,0.004,0.01,0.032,0.0043,0.0021,0.0016,15,0,0,0,31,50,0,0,200,0,0,93,0,1340,88,0
7A06230             ,HRB400B    ,0,0.00044,,0.0003,,0.002,74400,0.0022,0.0131,0.0003,0.00023,0.0036,0.45,0.0018,0.005,0.015,0.032,0.0035,0.0013,0.0021,15,0,0,0,31,5,0,0,200,0,0,95,0,1310,88,0
7A06229             ,HRB400B    ,1672,0.0005,,0.00022,,0.002,72850,0.0022,0.0133,0.0003,0.00028,0.0037,0.454,0.0019,0.004,0.012,0.034,0.0039,0.0017,0.0017,15,0,0,0,30,50,0,0,200,0,0,95,0,1330,88,0
7A06228             ,HRB400B    ,1630,0.00038,,0.00028,,0.002,73750,0.0023,0.0131,0.00033,0.0002,0.0036,0.46,0.0018,0.005,0.014,0.032,0.0038,0.0016,0.0026,15,0,0,0,30,50,0,0,200,0,0,100,0,1310,88,0
7A06227             ,HRB400B    ,1661,0.00042,,0.0003,,0.002,72200,0.0022,0.0135,0.00034,0.00022,0.0039,0.458,0.0023,0.005,0.016,0.033,0.0053,0.003,0.002,15,0,0,0,30,50,0,0,200,0,0,92,0,1310,88,0
7A06226             ,HRB400B    ,0,0.00047,,0.0003,,0.002,71300,0.0023,0.0135,0.0003,0.00023,0.0037,0.468,0.002,0.006,0.015,0.033,0.0038,0.0016,0.0016,7,0,0,0,40,0,0,0,200,0,0,90,0,1370,88,0
7A06225             ,HRB400B    ,1672,0.00043,,0.00025,,0.002,73950,0.0024,0.0131,0.00025,0.00021,0.0035,0.47,0.0019,0.006,0.018,0.032,0.0035,0.0014,0.0026,16,0,0,0,32,50,0,0,200,0,0,110,0,1450,88,0
7A06224             ,HRB400B    ,1627,0.00034,,0.00043,,0.002,76350,0.0024,0.0133,0.00037,0.0002,0.0038,0.474,0.0018,0.006,0.014,0.033,0.0036,0.0014,0.0022,15,0,0,0,31,50,0,0,200,0,0,105,0,1440,132,0
7A06223             ,HRB400B    ,1734,0.00033,,0.00018,,0.002,73850,0.0023,0.0137,0.00022,0.0003,0.004,0.47,0.0016,0.008,0.015,0.034,0.0037,0.0015,0.0016,47,0,0,0,0,75,0,0,200,0,0,105,0,1440,88,0
7A06222             ,HRB400B    ,1661,0.00067,,0.00026,,0.002,73700,0.0024,0.0129,0.00029,0.00033,0.0035,0.467,0.0023,0.006,0.014,0.031,0.0039,0.0017,0.0013,8,0,0,0,40,25,0,0,200,0,0,75,0,1380,88,0
7A06221             ,HRB400B    ,1658,0.00051,,0.00024,,0.002,75650,0.0024,0.0127,0.00027,0.00028,0.0034,0.465,0.0027,0.008,0.015,0.031,0.004,0.0018,0.001,7,0,0,0,40,50,0,0,200,0,0,92,0,1330,88,0
7A06220             ,HRB400B    ,1668,0.00091,,0.00029,,0.002,74550,0.0024,0.0131,0.00026,0.00019,0.0036,0.47,0.0016,0.008,0.017,0.033,0.0038,0.0016,0.0017,15,0,0,0,30,0,0,0,0,0,0,51,0,1448,88,20
7A06219             ,HRB400B    ,1672,0.00061,,0.0003,,0.002,69850,0.0023,0.0133,0.00025,0.0002,0.0035,0.464,0.0018,0.009,0.017,0.033,0.0036,0.0014,0.0009,14,0,0,0,32,25,0,0,0,0,0,85,0,1444,88,0
7A06218             ,HRB400B    ,1687,0.00089,,0.00023,,0.002,70400,0.0023,0.013,0.00026,0.00025,0.0034,0.459,0.0019,0.004,0.015,0.034,0.0054,0.0034,0.0004,14,0,0,0,32,0,0,0,0,0,0,68,0,1468,88,20
7A06217             ,HRB400B    ,1664,0.0008,,0.00027,,0.002,72050,0.0024,0.0133,0.00027,0.0002,0.0034,0.473,0.0017,0.008,0.014,0.033,0.0037,0.0015,0.0009,14,0,0,0,32,0,0,0,0,0,0,68,0,1493,88,20
7A06216             ,HRB400B    ,1662,0.00083,,0.00034,,0.002,73150,0.0024,0.0136,0.0004,0.00037,0.0039,0.48,0.0025,0.007,0.015,0.033,0.0225,0.0195,0.0016,15,0,0,0,32,0,0,0,0,0,0,68,0,1521,88,20
7A06215             ,HRB400B    ,1666,0.0007,,0.00028,,0.002,74550,0.0024,0.0133,0.00027,0.00027,0.0035,0.477,0.0031,0.01,0.019,0.034,0.0038,0.0016,0.002,14,0,0,0,32,0,0,0,0,0,0,51,0,1460,88,20
7A06214             ,HRB400B    ,1666,0.00068,,0.0002,,0.002,71200,0.0024,0.0135,0.00027,0.00022,0.0037,0.479,0.0026,0.009,0.017,0.033,0.0055,0.0034,0.0021,14,0,0,0,32,25,0,0,0,0,0,68,0,1441,88,0
7A06213             ,HRB400B    ,1643,0.00097,,0.00028,,0.002,70250,0.0024,0.0135,0.00024,0.00017,0.0038,0.477,0.0021,0.009,0.015,0.032,0.0037,0.0015,0.0011,14,0,0,0,32,0,0,0,0,0,0,51,0,1466,88,20
7A06212             ,HRB400B    ,1673,0.00071,,0.00022,,0.002,70200,0.0023,0.0133,0.00024,0.00023,0.0036,0.464,0.0021,0.008,0.013,0.032,0.004,0.0018,0.0005,14,0,0,0,32,25,0,0,0,0,0,68,0,1487,88,0
7A06211             ,HRB400B    ,1688,0.0011,,0.00027,,0.003,71100,0.0024,0.013,0.00026,0.00021,0.0033,0.469,0.0021,0.008,0.014,0.033,0.0036,0.0014,0.001,13,0,0,0,30,0,0,0,0,0,0,36,0,1430,88,20
7A06210             ,HRB400B    ,1675,0.00094,,0.00026,,0.002,70150,0.0024,0.0134,0.00026,0.00022,0.0035,0.476,0.0023,0.009,0.017,0.032,0.0041,0.0019,0.0017,14,0,0,0,32,0,0,0,0,0,0,51,0,1441,88,20
7A06209             ,HRB400B    ,1671,0.0006,,0.0003,,0.002,71250,0.0022,0.0135,0.00031,0.00025,0.0036,0.46,0.0031,0.011,0.019,0.033,0.0041,0.0019,0.0021,14,0,0,0,32,25,0,0,0,0,0,68,0,1516,88,0
7A06208             ,HRB400B    ,1683,0.00075,,0.00034,,0.002,74800,0.0024,0.0137,0.00029,0.0003,0.0035,0.483,0.0028,0.011,0.021,0.033,0.0037,0.0015,0.0021,14,0,0,0,32,25,0,0,0,0,0,68,0,1477,88,0
7A06207             ,HRB400B    ,1694,0.00082,,0.00023,,0.002,73400,0.0023,0.0134,0.0003,0.00022,0.0038,0.467,0.0024,0.01,0.015,0.035,0.0037,0.0015,0.0029,15,0,0,0,32,0,0,0,0,0,0,68,0,1463,88,20
7A06206             ,HRB400B    ,1684,0.00032,,0.00043,,0.002,71150,0.0023,0.0133,0.00038,0.00034,0.0038,0.469,0.0038,0.014,0.019,0.034,0.0041,0.0019,0.0016,14,0,0,0,32,50,0,0,0,0,0,85,0,1444,0,0
7A06205             ,HRB400B    ,1668,0.00026,,0.00037,,0.002,71450,0.0024,0.0133,0.00031,0.00026,0.0037,0.474,0.0019,0.007,0.01,0.035,0.0039,0.0017,0.0018,45,0,0,0,0,50,0,0,0,0,0,102,0,1415,88,0
7A06204             ,HRB400B    ,1645,0.00022,,0.00024,,0.002,70050,0.0024,0.0128,0.00025,0.00015,0.0038,0.464,0.0011,0.008,0.01,0.034,0.1302,0.1047,0.0017,15,0,0,0,30,75,0,0,0,0,0,94,0,1450,132,0
7A06203             ,HRB400B    ,1693,0.00063,,0.00028,,0.003,71800,0.0023,0.0132,0.00026,0.0003,0.0038,0.462,0.0018,0.004,0.01,0.034,0.0043,0.0021,0.0021,15,0,0,0,30,25,0,0,0,0,0,76,0,1450,132,0
7A06202             ,HRB400B    ,1689,0.00054,,0.00026,,0.002,71950,0.0024,0.0135,0.00024,0.00026,0.0039,0.477,0.0017,0.007,0.01,0.035,0.0035,0.0013,0.0016,15,0,0,0,30,25,0,0,0,0,0,80,0,1450,132,0
7A06201             ,HRB400B    ,1684,0.00045,,0.00025,,0.003,70900,0.0022,0.0132,0.00025,0.00032,0.0039,0.452,0.002,0.006,0.01,0.034,0.0036,0.0014,0.0021,7,0,0,0,40,25,0,0,0,0,0,85,0,1450,132,0
7A06200             ,HRB400B    ,1662,0.00041,,0.00024,,0.002,73700,0.0023,0.0133,0.00021,0.00029,0.0037,0.464,0.0019,0.009,0.015,0.033,0.0039,0.0017,0.0014,7,0,0,0,40,50,0,0,0,0,0,85,0,1450,0,0
7A06199             ,HRB400B    ,1684,0.00039,,0.00041,,0.001,72400,0.0024,0.0135,0.00034,0.00023,0.004,0.479,0.0024,0.009,0.016,0.036,0.0037,0.0015,0.0024,48,0,0,0,0,50,0,0,0,0,0,90,0,1550,132,0
7A06198             ,HRB400B    ,1672,0.00074,,0.00032,,0.001,75200,0.0023,0.0136,0.00026,0.00024,0.0038,0.47,0.0023,0.008,0.014,0.036,0.0036,0.0014,0.002,43,0,0,0,0,25,0,0,0,0,0,60,0,1430,132,0
7A06197             ,HRB400B    ,1698,0.00049,,0.00026,,0.001,69900,0.0024,0.0135,0.00026,0.00037,0.0037,0.478,0.0022,0.009,0.013,0.035,0.004,0.0018,0.0014,45,0,0,0,0,50,0,0,0,0,0,68,0,1460,132,0
7A06196             ,HRB400B    ,1704,0.00072,,0.00021,,0.002,71850,0.0023,0.0137,0.00021,0.00037,0.004,0.472,0.0024,0.009,0.012,0.036,0.004,0.0018,0.0021,15,0,0,0,30,25,0,0,0,0,0,55,0,1370,132,0
7A06195             ,HRB400B    ,1664,0.00053,,0.00025,,0.002,68550,0.0024,0.0136,0.00025,0.00031,0.004,0.481,0.0028,0.009,0.015,0.036,0.0037,0.0015,0.0021,15,0,0,0,32,50,0,0,0,0,0,70,0,1420,132,0
7A06194             ,HRB400B    ,0,0.00038,,0.00024,,0.002,68600,0.0023,0.0134,0.00023,0.0003,0.0038,0.466,0.002,0.008,0.013,0.035,0.0038,0.0016,0.0033,16,0,0,0,32,50,0,0,0,0,0,85,0,1520,132,0
7A06193             ,HRB400B    ,1691,0.00055,,0.00032,,0.002,65700,0.0024,0.0138,0.0003,0.0004,0.0039,0.483,0.0024,0.007,0.012,0.032,0.0039,0.0017,0.002,15,0,0,0,31,0,50,0,200,0,0,90,0,1430,132,0
7A06192             ,HRB400B    ,1624,0.00057,,0.00034,,0.002,75800,0.0023,0.0132,0.00032,0.00027,0.0038,0.464,0.0025,0.009,0.015,0.03,0.0039,0.0017,0.0032,15,0,0,0,31,0,25,0,200,0,0,80,0,1340,132,0
7A06191             ,HRB400B    ,0,0.00046,,0.00028,,0.002,76250,0.0024,0.0132,0.00028,0.00026,0.0038,0.473,0.0022,0.007,0.014,0.032,0.004,0.0018,0.0035,15,0,0,0,30,50,0,0,200,0,0,75,0,1270,132,0
7A06190             ,HRB400B    ,1668,0.00044,,0.00027,,0.002,72450,0.0023,0.0135,0.00028,0.00025,0.004,0.468,0.0021,0.007,0.014,0.032,0.004,0.0018,0.0045,15,0,0,0,30,50,0,0,200,0,0,75,0,132,132,0
7A06189             ,HRB400B    ,0,0.00045,,0.00024,,0.002,72150,0.0023,0.0133,0.00026,0.00023,0.0039,0.466,0.0022,0.011,0.014,0.034,0.0051,0.0028,0.0052,16,0,0,0,30,50,0,0,200,0,0,85,0,1380,132,0
7A06188             ,HRB400B    ,1671,0.00037,,0.00025,,0.002,75900,0.0023,0.0135,0.00026,0.00024,0.0037,0.468,0.0021,0.01,0.013,0.034,0.0038,0.0016,0.0046,14,0,0,0,29,50,0,0,200,0,0,80,0,1290,132,0
7A06187             ,HRB400B    ,1642,0.00028,,0.00023,,0.002,68550,0.0024,0.013,0.00026,0.00022,0.0038,0.47,0.0023,0.008,0.015,0.032,0.0053,0.003,0.0035,16,0,0,0,31,50,0,0,200,0,0,95,0,1430,132,0
7A06186             ,HRB400B    ,1630,0.00068,,0.00022,,0.002,77700,0.0023,0.013,0.00026,0.00023,0.0037,0.462,0.0025,0.015,0.016,0.032,0.0038,0.0016,0.0094,15,0,0,0,31,25,0,0,200,0,0,75,0,1310,132,0
7A06185             ,HRB400B    ,1621,0.00069,,0.00025,,0.002,74350,0.0024,0.0138,0.00029,0.00021,0.004,0.484,0.0022,0.008,0.015,0.035,0.0041,0.0019,0.0042,15,0,0,0,30,25,0,0,200,0,0,80,0,1310,132,0
7A06184             ,HRB400B    ,0,0.00094,,0.00022,,0.002,71800,0.0023,0.0131,0.00022,0.00033,0.0033,0.461,0.0022,0.007,0.012,0.033,0.0037,0.0015,0.0039,15,0,0,0,30,0,0,0,200,0,0,51,0,1320,132,20
7A06183             ,HRB400B    ,1662,0.00068,,0.00028,,0.002,77400,0.0023,0.0133,0.00032,0.00027,0.0038,0.465,0.0025,0.005,0.013,0.034,0.0035,0.0013,0.0037,15,0,0,0,30,25,0,0,200,0,0,68,0,1310,132,0
7A06182             ,HRB400B    ,0,0.00053,,0.00031,,0.002,75400,0.0022,0.0132,0.00028,0.00021,0.0037,0.454,0.0022,0.007,0.017,0.033,0.0039,0.0017,0.004,15,0,0,0,30,50,0,0,200,0,0,85,0,1300,132,0
7A06181             ,HRB400B    ,0,0.00127,,0.00038,,0.002,72400,0.0022,0.0132,0.00035,0.00016,0.0039,0.454,0.0024,0.009,0.014,0.034,0.0038,0.0016,0.0035,45,0,0,0,0,25,0,0,200,0,0,34,0,1300,132,0
7A06180             ,HRB400B    ,1676,0.00068,,0.00029,,0.002,79600,0.0023,0.0141,0.00027,0.00022,0.0038,0.479,0.0022,0.006,0.015,0.033,0.0044,0.0021,0.0027,15,0,0,0,30,50,0,0,0,0,0,85,0,1530,132,0
7A06179             ,HRB400B    ,1673,0.00056,,0.00043,,0.002,72500,0.0022,0.0139,0.00039,0.00028,0.0045,0.467,0.003,0.011,0.015,0.034,0.0058,0.0035,0.0023,47,0,0,0,0,0,75,0,0,0,0,85,0,1600,132,0
7A06178             ,HRB400B    ,1648,0.0004,,0.00032,,0.002,76100,0.0022,0.0137,0.00028,0.0002,0.0038,0.461,0.002,0.009,0.014,0.036,0.0038,0.0016,0.0019,46,0,0,0,0,0,75,0,0,0,0,85,0,1620,132,0
7A06177             ,HRB400B    ,1682,0.00099,,0.00031,,0.002,73600,0.0024,0.0141,0.00025,0.00023,0.0041,0.488,0.0021,0.007,0.014,0.036,0.0042,0.0019,0.0023,44,0,0,0,0,0,25,0,0,0,0,51,0,1443,132,0
7A06176             ,HRB400B    ,1651,0.00073,,0.00026,,0.002,68750,0.0023,0.0137,0.00031,0.00019,0.004,0.472,0.0023,0.008,0.015,0.036,0.0038,0.0016,0.003,46,0,0,0,0,0,50,0,0,0,0,68,0,1614,132,0
7A06175             ,HRB400B    ,1689,0.00074,,0.00029,,0.002,77100,0.0022,0.014,0.00027,0.00024,0.0039,0.467,0.002,0.01,0.017,0.035,0.004,0.0017,0.0027,47,0,0,0,0,0,50,0,0,0,0,68,0,1624,132,0
7A06174             ,HRB400B    ,1683,0.00069,,0.00026,,0.002,73100,0.0022,0.0139,0.00028,0.00026,0.0041,0.466,0.0026,0.009,0.017,0.035,0.0039,0.0017,0.0018,47,0,0,0,0,0,25,0,0,0,0,51,0,1591,132,0
7A06173             ,HRB400B    ,1672,0.00089,,0.00042,,0.003,72600,0.0023,0.0141,0.00038,0.00037,0.0041,0.481,0.0032,0.012,0.016,0.036,0.0041,0.0019,0.0018,46,0,0,0,0,0,25,0,0,0,0,51,0,1616,132,0
7A06172             ,HRB400B    ,1689,0.00096,,0.00026,,0.002,74700,0.0023,0.0141,0.00023,0.00026,0.004,0.479,0.0024,0.007,0.016,0.036,0.004,0.0018,0.0018,46,0,0,0,0,0,25,0,0,0,0,34,0,1587,132,0
7A06171             ,HRB400B    ,1652,0.00078,,0.00037,,0.002,73000,0.0023,0.0137,0.00027,0.00026,0.0037,0.472,0.0023,0.009,0.015,0.035,0.0039,0.0017,0.0018,45,0,0,0,0,0,25,0,0,0,0,51,0,1571,132,0
7A06170             ,HRB400B    ,1651,0.0006,,0.00038,,0.001,72800,0.0023,0.0139,0.0003,0.00032,0.004,0.476,0.0025,0.008,0.015,0.035,0.0039,0.0017,0.003,45,0,0,0,0,0,50,0,0,0,0,68,0,1573,88,0
7A06169             ,HRB400B    ,1683,0.00068,,0.00038,,0.002,73200,0.0023,0.0138,0.00029,0.00025,0.0039,0.474,0.0023,0.007,0.013,0.035,0.004,0.0018,0.0036,46,0,0,0,0,0,50,0,0,0,0,68,0,1536,132,0
7A06168             ,HRB400B    ,1693,0.00097,,0.00025,,0.002,71600,0.0024,0.0138,0.00028,0.00025,0.004,0.483,0.002,0.007,0.013,0.036,0.004,0.0018,0.0025,46,0,0,0,0,0,25,0,0,0,0,51,0,1578,132,0
7A06167             ,HRB400B    ,1696,0.00044,,0.00028,,0.001,74400,0.0023,0.0138,0.00029,0.0003,0.0039,0.473,0.0019,0.009,0.017,0.037,0.0039,0.0017,0.0023,46,0,0,0,0,0,100,0,0,0,0,85,0,1574,132,0
7A06166             ,HRB400B    ,1693,0.00079,,0.0003,,0.002,73500,0.0024,0.0129,0.00026,0.00021,0.0035,0.465,0.0012,0.005,0.009,0.035,0.0038,0.0015,0.0005,6,0,0,0,40,25,0,0,0,0,0,51,0,1430,88,0
7A06165             ,HRB400B    ,1689,0.00105,,0.00028,,0.002,70500,0.0024,0.0129,0.00029,0.00022,0.0034,0.466,0.0015,0.005,0.009,0.034,0.004,0.0018,0.0015,7,0,0,0,40,0,0,0,0,0,0,51,0,1470,88,20
7A06164             ,HRB400B    ,1672,0.00067,,0.00027,,0.002,73750,0.0024,0.0129,0.00029,0.00023,0.0035,0.467,0.0018,0.005,0.009,0.034,0.0039,0.0017,0.0014,6,0,0,0,40,25,0,0,0,0,0,51,0,1499,88,0
7A06163             ,HRB400B    ,1656,0.00084,,0.00031,,0.002,75000,0.0023,0.0126,0.00027,0.00015,0.0032,0.451,0.0014,0.005,0.009,0.034,0.0036,0.0014,0.002,6,0,0,0,40,0,0,0,0,0,0,68,0,1450,88,20
7A06162             ,HRB400B    ,1668,0.00081,,0.00028,,0.002,73000,0.0023,0.0129,0.00026,0.00018,0.0033,0.458,0.0018,0.008,0.015,0.035,0.0039,0.0017,0.0019,6,0,0,0,40,0,0,0,0,0,0,68,0,1458,88,20
7A06161             ,HRB400B    ,1667,0.00056,,0.00026,,0.002,70950,0.0024,0.0133,0.00025,0.00033,0.0039,0.476,0.0027,0.01,0.015,0.035,0.0086,0.0062,0.002,7,0,0,0,40,50,0,0,0,0,0,90,0,1500,132,0
7A06160             ,HRB400B    ,1661,0.00048,,0.00033,,0.002,72850,0.0024,0.0133,0.00032,0.00028,0.0036,0.476,0.0028,0.012,0.015,0.035,0.0038,0.0016,0.0015,7,0,0,0,40,50,0,0,0,0,0,78,0,1450,132,0
7A06159             ,HRB400B    ,1676,0.00039,,0.00025,,0.002,69450,0.0023,0.0137,0.00027,0.0003,0.0036,0.473,0.0026,0.009,0.013,0.033,0.004,0.0017,0.0015,7,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0
7A06158             ,HRB400B    ,1679,0.00036,,0.00023,,0.002,72900,0.0023,0.0135,0.00025,0.00032,0.0035,0.468,0.0021,0.006,0.014,0.036,0.0039,0.0017,0.001,7,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0
7A06157             ,HRB400B    ,1672,0.00062,,0.00023,,0.002,71850,0.0023,0.0137,0.00024,0.00036,0.0035,0.473,0.0027,0.007,0.016,0.036,0.0045,0.0023,0.0024,5,0,0,0,40,25,0,0,0,0,0,65,0,1400,132,0
7A06156             ,HRB400B    ,1663,0.00067,,0.00023,,0.002,68300,0.0023,0.0135,0.00025,0.00039,0.0038,0.459,0.0025,0.008,0.014,0.035,0.0038,0.0016,0.0021,8,0,0,0,40,25,0,0,0,0,0,68,0,1530,132,0
7A06155             ,HRB400B    ,1667,0.00061,,0.00024,,0.002,74500,0.0023,0.0127,0.0003,0.00032,0.0037,0.455,0.0024,0.007,0.012,0.035,0.004,0.0018,0.0013,7,0,0,0,40,25,0,0,0,0,0,68,0,1450,132,0
